date,137,1143,1191,1199,1200,1395,1396,1409,1526,1634,1654,2134,3397,3398,6304,16786,16788,1000137,1001143,1001199,1001200,1001395,1001396,1001526,1001634,1001654,1003397,1003398,1006304,1007398,1008518,1010288
201909010750,36.419,34.507,31.115,37.383,37.411,37.732,41.934,44.986,33.568,44.984,33.116,35.294,37.923,38.396,49.641,28.524,29.301,38.139,35.369,37.045,33.34,36.028,35.773,29.299,43.422,32.296,34.807,38.153,46.795,36.255,25.039,34.276
201909010800,38.432,32.406,33.354,36.409,38.84,38.701,42.303,43.243,33.474,43.693,31.202,38.315,34.61,39.964,48.943,30.34,29.884,37.709,34.762,37.093,35.806,35.426,39.622,31.4,41.475,33.208,35.743,36.973,46.169,34.411,25.373,36.918
201909010810,39.657,34.736,35.529,38.842,38.62,36.006,36.635,41.835,32.333,42.214,33.909,38.247,36.458,39.986,48.205,30.377,29.335,38.963,33.724,37.696,34.577,35.816,34.412,29.484,40.719,32.365,36.319,37.211,45.78,32.018,26.826,35.603
201909010820,39.772,34.669,31.05,38.051,37.639,36.108,38.453,41.272,31.964,40.773,31.837,34.408,37.703,25.749,47.892,28.995,28.198,36.489,34.155,37.68,36.5,35.584,39.848,32.016,41.454,31.316,35.044,38.398,45.007,30.453,25.602,38.267
201909010830,38.571,35.947,35.57,37.501,37.617,38.166,40.672,45.172,31.692,41.147,31.082,34.183,36.114,37.616,47.666,29.633,28.359,37.252,34.146,38.382,37.116,34.25,38.959,29.406,39.649,31.875,33.977,38.286,44.856,32.547,23.783,34.071
201909010840,39.763,35.934,33.174,39.265,36.629,36.982,38.361,43.351,34.22,41.487,33.889,32.471,35.805,40.02,47.308,31.605,26.534,35.207,35.841,37.921,35.482,33.494,38.876,29.649,39.253,32.733,33.854,38.806,46.306,32.21,25.469,36.754
201909010850,36.719,36.3,32.301,37.215,37.899,27.922,38.835,43.165,31.783,40.793,32.217,34.596,36.359,38.809,45.873,30.319,24.027,37.827,29.985,38.237,35.745,34.654,37.26,28.767,38.867,34.527,32.272,36.522,46.305,32.136,25.189,33.48
201909010900,37.21,33.285,32.931,36.232,38.028,35.081,40.819,43.316,30.243,41.662,31.983,32.944,36.099,39.971,46.145,29.471,27.789,36.666,33.232,35.832,34.445,35.042,37.771,30.272,38.501,32.687,33.9,35.926,46.719,31.699,26.031,34.675
201909010910,37.234,30.269,35.26,36.702,36.266,36.182,38.698,42.232,31.206,40.047,32.098,31.377,35.813,39.907,46.78,30.222,26.105,36.739,34.132,37.879,34.936,34.455,38.543,29.507,40.736,32.749,32.946,35.475,44.795,29.391,23.469,36.347
201909010920,36.083,32.304,31.012,36.898,36.114,35.038,36.676,39.57,34.507,42.098,33.367,32.469,35.921,38.628,46.838,28.942,25.947,36.951,33.106,35.379,34.314,34.502,37.19,30.244,39.64,33.508,33.298,35.712,45.589,31.702,23.887,37.979
201909010930,38.571,32.918,35.575,35.448,37.035,38.07,38.103,41.056,32.161,39.174,33.679,33.164,35.299,41.15,45.267,29.346,26.039,35.216,33.657,35.636,34.67,33.027,36.654,30.228,40.601,32.394,32.219,37.738,42.056,33.143,26.781,38.467
201909010940,32.042,37.079,34.021,37.364,36.391,37.153,38.355,38.825,32.556,38.717,31.204,32.689,35.389,41.179,45.981,27.417,26.855,33.809,32.728,35.738,34.532,32.052,37.565,32.737,39.196,35.148,34.792,38.408,39.49,32.087,24.801,37.323
201909010950,35.266,33.552,33.232,35.688,37.09,34.852,40.018,42.293,33.433,38.056,21.339,32.367,35.863,38.626,43.876,25.554,27.174,35.341,33.435,37.213,34.661,31.861,36.375,29.786,37.029,32.609,34.266,37.86,43.986,30.338,24.851,34.689
201909011000,36.306,33.716,32.126,36.648,36.523,32.163,36.789,42.813,32.876,39.282,26.476,28.347,35.481,38.059,46.338,28.038,27.935,35.877,31.906,34.705,34.28,34.21,37.054,32.141,38.835,35.334,35.999,37.54,41.436,32.754,24.882,34.479
201909011010,34.76,34.07,34.385,37.456,35.468,33.457,40.555,41.535,32.206,40.758,30.662,27.778,34.304,39.573,43.931,28.014,28.958,34.774,32.591,34.435,34.326,33.506,37.483,30.853,38.786,34.126,34.489,37.651,34.271,32.684,23.88,35.582
201909011020,35.324,34.808,35.394,37.854,36.24,31.948,37.538,41.215,32.402,39.49,21.051,29.602,33.832,37.146,44.517,25.991,27.073,34.871,31.377,35.422,36.029,32.672,35.991,32.03,38.987,33.452,32.703,38.506,30.922,29.481,23.566,34.534
201909011030,36.216,35.44,32.79,37.799,36.937,35.651,40.808,43.4,33.932,42.191,19.601,29.598,32.667,38.443,41.207,25.293,24.736,34.867,33.817,36.927,34.741,30.68,33.833,31.498,40.68,33.787,33.924,37.169,34.677,30.9,25.24,34.381
201909011040,39.463,35.586,35.812,36.428,36.243,33.013,37.988,40.616,32.899,38.985,33.341,30.046,33.584,38.554,43.742,25.281,28.1,35.274,30.76,35.911,33.997,31.965,36.799,29.756,38.441,35.486,33.222,35.867,37.782,30.759,27.311,36.658
201909011050,37.027,34.14,32.567,36.743,36.635,32.701,38.315,41.072,31.497,39.439,32.023,29.19,33.076,38.763,45.471,25.806,26.244,36.737,33.057,33.427,33.523,30.205,35.074,29.165,41.145,34.426,33.636,38.522,36.092,34.09,26.036,39.163
201909011100,36.79,35.153,34.795,36.941,35.249,31.953,36.71,37.984,32.981,36.917,27.242,30.738,33.205,38.506,43.085,23.232,26.056,34.978,33.217,33.286,33.576,32.614,34.136,30.13,39.238,33.438,33.442,34.333,37.013,31.07,26.424,34.436
201909011110,36.439,36.9,31.962,35.386,36.333,32.172,38.132,42.894,34.162,36.302,28.659,29.32,32.51,41.231,44.52,25.545,24.672,35.602,31.305,35.166,34.426,30.078,36.873,32.594,38.721,32.836,32.151,37.565,37.05,30.225,25.399,35.391
201909011120,37.736,34.508,32.01,37.282,35.486,35.595,37.786,42.581,32.199,33.015,34.105,30.035,33.659,38.371,43.707,23.897,25.407,36.066,32.044,35.346,34.497,31.498,34.537,32.063,40.446,34.151,33.347,37.451,39.191,34.065,23.078,36.37
201909011130,38.705,36.461,32.71,37.416,35.786,34.405,37.447,44.198,31.324,36.37,29.2,32.325,34.184,38.323,46.212,24.63,25.787,35.164,33.898,35.893,33.803,33.387,34.093,30.639,38.023,36.011,33.388,37.636,41.456,31.411,20.119,36.128
201909011140,37.102,34.378,31.164,35.054,34.508,30.582,37.743,45.395,32.563,36.749,27.005,30.257,25.347,37.91,43.827,24.572,27.468,36.055,31.323,34.478,32.809,33.537,32.539,31.648,38.808,36.959,33.47,39.905,39.725,28.901,18.701,35.614
201909011150,37.319,36.804,32.74,38.112,31.161,31.276,35.453,42.037,33.41,31.346,23.766,33.054,32.02,38.709,40.849,25.477,25.981,33.089,33.992,34.378,18.212,30.811,37.291,30.876,39.746,34.56,32.179,39.877,30.407,30.653,21.293,38.257
201909011200,37.214,35.215,34.981,36.81,25.157,29.288,36.709,43.266,33.951,31.234,19.114,32.327,34.165,39.566,42.906,23.66,24.697,32.19,33.833,33.767,26.182,25.191,35.403,30.63,39.128,33.789,32.22,39.29,32.672,31.898,22.109,36.699
201909011210,37.683,35.9,33.451,38.064,31.064,33.622,36.22,41.77,33.57,33.303,19.441,31.458,35.231,37.547,45.819,23.832,26.125,35.649,32.3,35.539,33.643,25.155,34.186,31.04,39.324,32.397,31.849,37.064,36.797,30.038,27.024,36.652
201909011220,37.142,35.614,33.645,35.452,35.925,33.507,35.891,41.532,33.814,37.949,19.87,32.513,33.414,38.912,46.231,20.01,26.176,35.421,33.274,34.475,34.051,30.538,34.103,31.17,39.416,35.45,34.002,36.824,40.641,32.863,24.931,35.072
201909011230,37.546,35.936,34.482,37.659,33.605,35.544,35.949,44.383,33.645,38.84,28.951,30.976,33.179,38.147,43.248,23.409,25.604,37.072,32.341,35.397,32.042,25.931,35.385,28.756,38.566,31.996,34.487,38.258,43.246,26.41,23.82,36.167
201909011240,37.032,34.017,33.55,37.092,36.374,36.074,35.858,43.987,33.432,36.472,32.223,32.792,34.938,39.355,43.632,20.992,24.348,34.848,33.478,35.794,32.554,27.346,34.539,30.993,38.047,36.016,32.251,40.323,44.201,29.285,25.093,36.199
201909011250,38.686,33.088,32.343,36.678,30.962,34.569,36.045,44.52,32.728,38.48,30.192,32.131,32.754,39.087,44.511,24.232,25.092,37.369,32.141,38.472,33.785,32.715,34.013,31.202,39.367,35.073,32.775,37.592,42.779,30.86,24.777,35.027
201909011300,38.909,34.911,32.311,37.487,36.019,33.286,35.347,44.444,34.656,38.772,31.751,32.558,31.609,40.645,40.286,20.558,23.632,35.48,33.656,36.618,34.915,32.499,37.267,31.08,38.552,34.093,33.489,38.265,42.506,32.035,24.945,36.026
201909011310,37.07,33.799,34.454,37.593,34.929,34.123,37.355,41.953,33.754,37.173,31.27,33.925,33.397,39.939,41.457,22.764,26.871,34.841,32.312,32.844,33.716,30.687,34.296,31.106,39.152,32.592,32.946,37.267,43.99,33.708,25.471,34.875
201909011320,36.464,34.808,32.832,37.832,34.677,29.81,36.485,45.371,34.155,34.968,32.708,31.203,35.163,38.655,41.03,26.598,23.845,33.749,32.904,32.639,33.424,26.351,34.729,31.92,36.817,35.634,33.854,37.187,41.191,32.25,25.79,36.798
201909011330,37.154,34.407,33.118,37.311,36.489,34.417,35.757,44.802,31.924,34.215,31.412,31.776,33.065,38.427,41.111,27.114,23.487,35.802,32.006,36.4,34.879,27.253,38.359,31.457,33.444,35.463,32.372,38.844,43.922,30.915,26.359,36.409
201909011340,31.446,35.182,31.012,36.893,34.226,36.998,36.971,38.283,34.187,38.228,30.179,31.647,30.958,34.761,39.865,23.544,25.984,34.778,31.341,36.39,34.948,24.022,35.08,31.005,38.59,34.23,35.281,37.804,43.821,29.561,26.105,36.224
201909011350,37.404,36.26,31.49,37.131,36.617,36.379,37.896,42.925,34.65,39.123,27.132,32.541,28.605,34.85,39.517,23.403,25.01,36.857,31.678,35.956,33.32,19.384,35.274,28.411,37.632,35.877,32.843,34.813,41.063,30.646,26.189,36.308
201909011400,36.078,34.816,31.796,37.417,35.001,34.009,36.361,43.683,33.97,36.549,31.914,31.878,25.422,39.341,32.366,22.606,28.044,35.626,32.071,34.027,33.02,24.974,32.447,30.572,34.484,33.96,34.015,38.752,43.821,26.678,25.678,34.789
201909011410,37.835,35.19,32.912,37.94,36.513,31.574,35.378,42.061,34.263,36.658,32.062,32.79,21.588,39.282,20.318,22.304,28.194,35.738,31.199,35.809,33.217,32.048,35.192,32.402,38.194,36.094,32.676,34.746,41.111,29.894,24.912,36.858
201909011420,37.422,34.415,32.723,36.201,36.12,35.497,38.069,45.196,35.346,37.892,32.122,31.875,16.797,38.861,25.955,20.075,25.813,36.294,32.219,33.81,32.42,34.171,33.936,32.404,34.728,35.155,32.095,36.905,36.275,31.02,25.355,38.344
201909011430,38.367,35.695,33.265,37.888,36.286,35.266,36.469,45.468,34.626,35.134,31.19,30.451,23.226,36.035,34.046,20.536,24.617,36.281,32.819,34.088,30.686,30.47,34.062,31.378,21.567,35.799,34.11,37.146,35.282,29.796,26.978,36.037
201909011440,37.785,36.151,32.575,38.435,33.48,32.168,38.017,43.651,34.685,30.094,32.139,32.769,25.707,36.592,35.764,22.093,23.698,34.834,31.251,35.65,34.769,31.044,31.455,32.243,30.201,37.011,33.794,35.515,30.585,30.989,26.785,33.739
201909011450,38.951,33.792,31.762,37.719,36.565,34.387,37.373,42.13,34.534,39.633,32.709,30.84,32.571,38.164,38.76,23.634,25.492,35.853,30.446,34.307,33.942,28.637,33.64,32.207,39.282,36.059,31.075,40.596,28.504,31.501,25.756,34.231
201909011500,38.057,34.579,31.894,31.124,36.169,35.153,39.153,42.765,33.721,34.781,31.746,30.327,31.875,38.266,44.265,23.153,24.832,34.71,32.029,26.526,34.276,24.11,35.196,30.472,37.655,36.272,32.003,39.112,28.048,30.198,27.39,36.032
201909011510,37.537,35.559,33.256,26.957,34.954,21.86,35.278,41.26,34.318,36.344,30.858,32.162,21.401,37.474,39.464,18.264,24.554,32.954,31.809,20.28,34.054,28.253,34.487,30.219,37.911,35.657,32.663,36.974,28.086,30.383,25.045,32.553
201909011520,36.682,34.918,32.435,31.108,35.974,22.23,36.797,43.594,34.61,37.267,20.589,30.43,18.298,38.292,39.474,15.401,24.56,34.81,30.895,18.013,29.01,28.455,32.823,30.411,31.508,35.515,32.447,37.972,28.814,29.704,26.168,35.59
201909011530,36.531,35.907,33.905,33.683,35.139,24.006,36.108,43.207,35.125,38.451,31.161,30.25,15.541,40.071,36.543,21.54,25.182,33.563,35.338,18.309,25.775,20.166,35.795,30.237,26.571,33.461,32.362,37.693,27.86,28.23,25.722,35.966
201909011540,35.851,33.91,33.023,29.975,36.341,21.471,35.752,40.596,32.25,37.552,28.439,30.303,20.142,39.242,36.266,17.491,26.504,33.433,34.242,15.817,21.332,24.355,31.948,29.979,27.575,36.265,33.638,39.164,29.686,30.11,27.042,34.639
201909011550,36.572,35.377,32.151,34.603,36.071,19.993,37.535,42.434,33.077,38.441,33.025,31.13,19.59,39.722,38.94,16.568,25.606,33.546,31.902,18.256,32.717,23.981,34.638,30.954,24.725,33.741,31.6,39.0,30.302,29.54,27.193,35.528
201909011600,37.085,33.828,32.276,36.901,35.948,24.632,36.276,42.584,34.874,37.017,30.322,31.176,14.306,40.822,42.97,20.532,26.742,33.391,30.087,34.859,34.163,22.493,32.532,29.007,37.068,34.585,33.752,39.699,28.395,30.371,28.288,35.984
201909011610,36.435,34.61,31.789,31.768,34.624,24.245,35.405,43.835,34.767,36.918,18.294,30.97,26.819,39.256,38.711,21.333,23.935,34.622,31.149,36.77,33.197,25.05,35.445,30.073,35.52,36.843,31.981,38.602,27.642,31.063,24.576,36.593
201909011620,37.539,34.555,31.842,37.053,35.46,22.692,36.253,44.667,36.031,38.301,19.681,29.566,20.756,40.664,37.699,21.238,25.873,33.956,32.992,35.722,34.379,29.706,34.674,29.82,24.939,34.91,32.392,38.312,25.992,30.044,27.582,36.615
201909011630,35.428,32.388,29.711,35.126,34.571,25.826,38.275,43.144,33.09,36.172,21.105,32.176,28.141,39.051,35.528,21.252,26.344,33.54,32.219,35.633,33.448,30.203,32.067,30.171,38.967,35.241,34.312,38.602,29.411,32.35,24.151,35.596
201909011640,35.251,33.734,31.623,25.876,34.942,23.932,36.51,43.376,34.443,37.675,18.555,32.1,28.593,39.965,33.823,19.285,26.04,34.609,34.829,24.182,32.963,28.256,33.676,30.735,37.317,35.022,33.998,38.7,29.619,27.956,23.599,37.001
201909011650,35.837,35.104,32.859,36.754,36.348,24.433,34.619,45.97,33.8,37.482,20.374,32.185,33.469,39.443,36.725,18.548,25.44,29.215,33.71,28.291,30.395,24.309,33.966,32.768,36.43,32.515,31.275,39.49,32.004,28.785,24.486,36.317
201909011700,35.2,34.418,32.561,35.586,35.208,22.089,33.11,43.664,34.046,37.608,31.85,31.951,34.536,37.783,38.322,21.558,25.119,30.432,32.273,26.295,33.421,29.664,33.429,30.824,32.664,32.607,32.921,36.904,32.919,28.117,24.677,35.073
